Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;17911;16684;19138;100;31;31;0;17;99,9;Totalt;16605;1289;444;252;546;47;46;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7753;7442;8064;100;31;31;0;11;99,9;1;7232;510;114;102;282;12;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7666;7315;8017;100;31;31;0;2;100;2;6826;838;329;163;309;36;36;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7673;7321;8025;100;31;31;0;3;100;Totalt i retning TROMSDALEN;6829;841;331;164;310;36;36;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7746;7436;8056;100;31;31;0;10;99,9;Totalt i retning TROMSØYA;7230;506;113;100;281;12;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;15419;14763;16075;100;31;31;0;13;99,9;Totalt;14058;1347;444;265;591;48;47;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8290;7937;8643;100;28;28;0;12;99,9;1;7727;551;127;114;297;13;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8325;7854;8796;100;28;28;0;4;100;2;7394;927;367;180;330;51;50;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8350;7889;8811;100;28;28;0;3;100;Totalt i retning TROMSDALEN;7416;931;369;181;331;51;50;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8264;7901;8627;100;28;28;0;12;99,9;Totalt i retning TROMSØYA;7705;547;125;113;296;13;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;16614;15809;17419;100;28;28;0;15;99,9;Totalt;15121;1478;494;294;627;63;61;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8412;8104;8720;100;31;31;0;15;99,8;1;7833;564;129;117;303;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8327;7979;8675;100;31;31;0;9;99,9;2;7417;901;360;172;325;43;43;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8332;7984;8680;100;31;31;0;8;99,9;Totalt i retning TROMSDALEN;7419;905;362;173;326;43;43;0
